<4>[  189.582031] C1 [  adafs_flusher] [adafs] No transaction flushed: l_begin=0, l_head=0, l_end=0
<6>[  356.082092] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=3947283, merged=1521882, len=844
<6>[  356.082122] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3947319, merged=1521918, len=844
<6>[  356.083129] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3947575, merged=1522174, len=844
<6>[  356.083190] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3948049, merged=1522648, len=844
<6>[  356.083221] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3948305, merged=1522904, len=844
<6>[  356.083251] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=3952401, merged=1522904, len=845
<6>[  356.083312] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=3955662, merged=1522904, len=846
<6>[  356.083343] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3955698, merged=1522940, len=846
<6>[  356.096527] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3955954, merged=1523196, len=846
<6>[  356.096557] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=3956466, merged=1523196, len=847
<6>[  356.096679] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3956502, merged=1523232, len=847
<6>[  356.096710] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3956538, merged=1523268, len=847
<6>[  356.096740] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3956574, merged=1523304, len=847
<6>[  356.096801] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3956610, merged=1523340, len=847
<6>[  356.096832] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3956646, merged=1523376, len=847
<6>[  356.097595] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3956902, merged=1523632, len=847
<6>[  356.097625] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3957328, merged=1524058, len=847
<6>[  356.097656] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3957364, merged=1524094, len=847
<6>[  356.099853] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3957620, merged=1524350, len=847
<6>[  356.099884] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=3958132, merged=1524350, len=848
<6>[  356.099975] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958168, merged=1524386, len=848
<6>[  356.100006] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958204, merged=1524422, len=848
<6>[  356.100128] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958240, merged=1524458, len=848
<6>[  356.100158] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958276, merged=1524494, len=848
<6>[  356.100189] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958312, merged=1524530, len=848
<6>[  356.100280] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958348, merged=1524566, len=848
<6>[  356.100311] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958384, merged=1524602, len=848
<6>[  356.100341] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958420, merged=1524638, len=848
<6>[  356.100402] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958456, merged=1524674, len=848
<6>[  356.100433] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958492, merged=1524710, len=848
<6>[  356.100494] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3958748, merged=1524966, len=848
<6>[  356.100524] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3959260, merged=1525478, len=848
<6>[  356.100616] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3959296, merged=1525514, len=848
<6>[  356.100646] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3959332, merged=1525550, len=848
<6>[  356.100677] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3959368, merged=1525586, len=848
<6>[  356.100708] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3959404, merged=1525622, len=848
<6>[  356.100738] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3959440, merged=1525658, len=848
<6>[  356.100799] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3959696, merged=1525914, len=848
<6>[  356.100830] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960208, merged=1526426, len=848
<6>[  356.100891] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960244, merged=1526462, len=848
<6>[  356.100921] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960280, merged=1526498, len=848
<6>[  356.100952] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960316, merged=1526534, len=848
<6>[  356.101013] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960352, merged=1526570, len=848
<6>[  356.101043] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960388, merged=1526606, len=848
<6>[  356.102752] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960424, merged=1526642, len=848
<6>[  356.102783] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960460, merged=1526678, len=848
<6>[  356.102813] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960496, merged=1526714, len=848
<6>[  356.102874] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960532, merged=1526750, len=848
<6>[  356.102905] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960568, merged=1526786, len=848
<6>[  356.103271] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960604, merged=1526822, len=848
<6>[  356.103302] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960640, merged=1526858, len=848
<6>[  356.103332] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960676, merged=1526894, len=848
<6>[  356.103393] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960712, merged=1526930, len=848
<6>[  356.103424] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3960748, merged=1526966, len=848
<6>[  356.104858] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3960772, merged=1526990, len=848
<6>[  356.104888] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3962740, merged=1528958, len=848
<6>[  356.104919] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=3964868, merged=1528958, len=849
<6>[  356.104949] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3964892, merged=1528982, len=849
<6>[  356.104949] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3966836, merged=1530926, len=849
<6>[  356.104980] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=3968988, merged=1530926, len=850
<6>[  356.105010] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3969012, merged=1530950, len=850
<6>[  356.105010] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3970932, merged=1532870, len=850
<6>[  356.105041] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=3973108, merged=1532870, len=851
<6>[  356.105041] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3973132, merged=1532894, len=851
<6>[  356.105072] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3975028, merged=1534790, len=851
<6>[  356.105102] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=3977228, merged=1534790, len=852
<6>[  356.105102] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3977252, merged=1534814, len=852
<6>[  356.105133] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3979124, merged=1536686, len=852
<6>[  356.105163] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=3981348, merged=1536686, len=853
<6>[  356.105163] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3981372, merged=1536710, len=853
<6>[  356.105194] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3983220, merged=1538558, len=853
<6>[  356.105194] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=3985468, merged=1538558, len=854
<6>[  356.105224] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3985492, merged=1538582, len=854
<6>[  356.105255] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=3987316, merged=1540406, len=854
<6>[  356.105255] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=3989588, merged=1540406, len=855
<6>[  356.105712] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3989624, merged=1540442, len=855
<6>[  356.105773] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3989660, merged=1540478, len=855
<6>[  356.105804] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3989696, merged=1540514, len=855
<6>[  356.106079] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3989732, merged=1540550, len=855
<6>[  356.106140] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3989768, merged=1540586, len=855
<6>[  356.107025] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3990024, merged=1540842, len=855
<6>[  356.107055] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3990370, merged=1541188, len=855
<6>[  356.107086] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3990406, merged=1541224, len=855
<6>[  356.107177] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3990662, merged=1541480, len=855
<6>[  356.107238] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3991016, merged=1541834, len=855
<6>[  356.107269] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3991052, merged=1541870, len=855
<6>[  356.107330] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3991308, merged=1542126, len=855
<6>[  356.107360] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3991734, merged=1542552, len=855
<6>[  356.107391] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3991770, merged=1542588, len=855
<6>[  356.108581] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3992026, merged=1542844, len=855
<6>[  356.108642] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=3992520, merged=1542844, len=856
<6>[  356.108673] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3992776, merged=1543100, len=856
<6>[  356.108703] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3994341, merged=1544665, len=856
<6>[  356.108764] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3994377, merged=1544701, len=856
<6>[  356.264862] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3995145, merged=1545469, len=856
<6>[  356.264892] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3995181, merged=1545505, len=856
<6>[  356.264953] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3995217, merged=1545541, len=856
<6>[  356.265014] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=3995253, merged=1545577, len=856
<6>[  356.297485] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=3996021, merged=1546345, len=856
<6>[  356.297515] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=3996235, merged=1546559, len=856
<6>[  356.297576] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=3997003, merged=1547327, len=856
<6>[  356.297607] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=3997046, merged=1547370, len=856
<6>[  356.297668] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=3997082, merged=1547406, len=856
<6>[  356.358306] C0 [BackgroundHandl] [adafs-stat] on write new: staleness=4001178, merged=1547406, len=857
<6>[  356.358337] C0 [BackgroundHandl] [adafs-stat] on write new: staleness=4002514, merged=1547406, len=858
<6>[  356.358551] C0 [BackgroundHandl] [adafs-stat] on evict page: staleness=4002515, merged=1548534, len=857
<6>[  356.358551] C0 [BackgroundHandl] [adafs-stat] on evict page: staleness=4002516, merged=1552630, len=856
<6>[  356.441040] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4006612, merged=1552630, len=857
<6>[  356.441070] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4007132, merged=1552630, len=858
<6>[  356.441101] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4007136, merged=1552634, len=858
<6>[  356.441131] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4010708, merged=1556206, len=858
<6>[  356.441131] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4011232, merged=1556206, len=859
<6>[  356.441162] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4011236, merged=1556210, len=859
<6>[  356.441192] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4011240, merged=1556214, len=859
<6>[  356.441223] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4014804, merged=1559778, len=859
<6>[  356.441253] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4015336, merged=1559778, len=860
<6>[  356.441253] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4015340, merged=1559782, len=860
<6>[  356.441314] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4015344, merged=1559786, len=860
<6>[  356.441345] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4018900, merged=1563342, len=860
<6>[  356.441375] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4019440, merged=1563342, len=861
<6>[  356.441406] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4019444, merged=1563346, len=861
<6>[  356.441406] C0 [WebViewCoreThre] [adafs] adafs_sync_file_cut at ext4_sync_file
<6>[  356.451873] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4023540, merged=1567442, len=861
<6>[  356.451904] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4027636, merged=1571538, len=861
<6>[  356.451934] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4031732, merged=1575634, len=861
<6>[  356.451965] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4035828, merged=1579730, len=861
<6>[  356.451965] C0 [WebViewCoreThre] [adafs] adafs_sync_file_cut at ext4_sync_file
<6>[  356.452056] C0 [WebViewCoreThre] [adafs-stat] on evict page: staleness=4035829, merged=1580274, len=860
<6>[  356.452056] C0 [WebViewCoreThre] [adafs-stat] on evict page: staleness=4035830, merged=1584370, len=859
<6>[  356.452087] C0 [WebViewCoreThre] [adafs-stat] on evict page: staleness=4035831, merged=1588466, len=858
<6>[  356.452087] C0 [WebViewCoreThre] [adafs-stat] on evict page: staleness=4035832, merged=1592562, len=857
<6>[  356.452087] C0 [WebViewCoreThre] [adafs-stat] on evict page: staleness=4035833, merged=1596658, len=856
<6>[  356.834991] C0 [BackgroundHandl] [adafs-stat] on write new: staleness=4039929, merged=1596658, len=857
<6>[  356.835083] C0 [BackgroundHandl] [adafs-stat] on write new: staleness=4041265, merged=1596658, len=858
<6>[  356.835571] C0 [BackgroundHandl] [adafs-stat] on evict page: staleness=4041266, merged=1597994, len=857
<6>[  356.835601] C0 [BackgroundHandl] [adafs-stat] on evict page: staleness=4041267, merged=1602090, len=856
<6>[  356.898681] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4041291, merged=1602114, len=856
<6>[  356.898712] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4043091, merged=1603914, len=856
<6>[  356.898742] C0 [   AsyncTask #1] [adafs-stat] on write new: staleness=4045387, merged=1603914, len=857
<6>[  356.898773] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4045411, merged=1603938, len=857
<6>[  356.898773] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4047187, merged=1605714, len=857
<6>[  356.898803] C0 [   AsyncTask #1] [adafs-stat] on write new: staleness=4049507, merged=1605714, len=858
<6>[  356.898834] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4049531, merged=1605738, len=858
<6>[  356.898864] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4051283, merged=1607490, len=858
<6>[  356.898864] C0 [   AsyncTask #1] [adafs-stat] on write new: staleness=4053627, merged=1607490, len=859
<6>[  356.898895] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4053651, merged=1607514, len=859
<6>[  356.898925] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4055379, merged=1609242, len=859
<6>[  356.898956] C0 [   AsyncTask #1] [adafs-stat] on write new: staleness=4057747, merged=1609242, len=860
<6>[  356.898956] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4057771, merged=1609266, len=860
<6>[  356.898986] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4059475, merged=1610970, len=860
<6>[  356.899017] C0 [   AsyncTask #1] [adafs-stat] on write new: staleness=4061867, merged=1610970, len=861
<6>[  356.899047] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4061891, merged=1610994, len=861
<6>[  356.899047] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4063571, merged=1612674, len=861
<6>[  356.899078] C0 [   AsyncTask #1] [adafs-stat] on write new: staleness=4065987, merged=1612674, len=862
<6>[  356.899108] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4066011, merged=1612698, len=862
<6>[  356.899139] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4067667, merged=1614354, len=862
<6>[  356.899139] C0 [   AsyncTask #1] [adafs-stat] on write new: staleness=4070107, merged=1614354, len=863
<6>[  356.899169] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4070131, merged=1614378, len=863
<6>[  356.899200] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4071763, merged=1616010, len=863
<6>[  356.899230] C0 [   AsyncTask #1] [adafs-stat] on write new: staleness=4074227, merged=1616010, len=864
<6>[  356.899230] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4074251, merged=1616034, len=864
<6>[  356.899261] C0 [   AsyncTask #1] [adafs-stat] on write old: staleness=4075859, merged=1617642, len=864
<6>[  356.899291] C0 [   AsyncTask #1] [adafs-stat] on write new: staleness=4078347, merged=1617642, len=865
<6>[  360.318176] C0 [WebViewCoreThre] [adafs-stat] on write new: staleness=4078465, merged=1617642, len=866
<6>[  360.318206] C0 [WebViewCoreThre] [adafs] adafs_sync_file_cut at ext4_sync_file
<6>[  367.282409] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4078721, merged=1617898, len=866
<6>[  367.282470] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4078757, merged=1617934, len=866
<6>[  367.282562] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4078793, merged=1617970, len=866
<6>[  367.282623] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4078829, merged=1618006, len=866
<6>[  367.389709] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4078865, merged=1618042, len=866
<6>[  367.389923] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4078901, merged=1618078, len=866
<6>[  367.390045] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4078937, merged=1618114, len=866
<6>[  367.390106] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4078973, merged=1618150, len=866
<6>[  367.390167] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4079229, merged=1618406, len=866
<6>[  367.390197] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4079265, merged=1618442, len=866
<6>[  367.390319] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4079301, merged=1618478, len=866
<6>[  367.390350] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4079337, merged=1618514, len=866
<6>[  367.390411] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4079373, merged=1618550, len=866
<6>[  367.390472] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4079629, merged=1618806, len=866
<6>[  367.390502] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4079665, merged=1618842, len=866
<6>[  367.415374] C1 [DataControllerH] [adafs-stat] on write old: staleness=4079689, merged=1618866, len=866
<6>[  367.415405] C1 [DataControllerH] [adafs-stat] on write old: staleness=4081273, merged=1620450, len=866
<6>[  367.415435] C1 [DataControllerH] [adafs-stat] on write new: staleness=4083785, merged=1620450, len=867
<6>[  367.415466] C1 [DataControllerH] [adafs-stat] on write old: staleness=4083809, merged=1620474, len=867
<6>[  367.415466] C1 [DataControllerH] [adafs-stat] on write old: staleness=4085369, merged=1622034, len=867
<6>[  367.415496] C1 [DataControllerH] [adafs-stat] on write new: staleness=4087905, merged=1622034, len=868
<6>[  367.484130] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088161, merged=1622290, len=868
<6>[  367.484191] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088197, merged=1622326, len=868
<6>[  367.484252] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088233, merged=1622362, len=868
<6>[  367.484283] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088269, merged=1622398, len=868
<6>[  367.487060] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088525, merged=1622654, len=868
<6>[  367.487121] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088561, merged=1622690, len=868
<6>[  367.487182] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088597, merged=1622726, len=868
<6>[  367.487213] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088633, merged=1622762, len=868
<6>[  367.491607] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088889, merged=1623018, len=868
<6>[  367.491668] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088925, merged=1623054, len=868
<6>[  367.491760] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088961, merged=1623090, len=868
<6>[  367.491790] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4088997, merged=1623126, len=868
<6>[  367.493530] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089253, merged=1623382, len=868
<6>[  367.493560] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089289, merged=1623418, len=868
<6>[  367.493621] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089325, merged=1623454, len=868
<6>[  367.493652] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089361, merged=1623490, len=868
<6>[  367.509338] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089397, merged=1623526, len=868
<6>[  367.509368] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089433, merged=1623562, len=868
<6>[  367.509399] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089469, merged=1623598, len=868
<6>[  367.509490] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089505, merged=1623634, len=868
<6>[  367.509582] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089541, merged=1623670, len=868
<6>[  367.511657] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089577, merged=1623706, len=868
<6>[  367.511688] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089613, merged=1623742, len=868
<6>[  367.511718] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089649, merged=1623778, len=868
<6>[  367.511779] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089685, merged=1623814, len=868
<6>[  367.511840] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089721, merged=1623850, len=868
<6>[  367.512237] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089757, merged=1623886, len=868
<6>[  367.512268] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089793, merged=1623922, len=868
<6>[  367.512298] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089829, merged=1623958, len=868
<6>[  367.512359] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089865, merged=1623994, len=868
<6>[  367.512634] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089901, merged=1624030, len=868
<6>[  367.514648] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089937, merged=1624066, len=868
<6>[  367.514709] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4089973, merged=1624102, len=868
<6>[  367.515075] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090009, merged=1624138, len=868
<6>[  367.515136] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090045, merged=1624174, len=868
<6>[  367.515167] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090081, merged=1624210, len=868
<6>[  367.515289] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090117, merged=1624246, len=868
<6>[  367.515319] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090153, merged=1624282, len=868
<6>[  367.515380] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090189, merged=1624318, len=868
<6>[  367.515411] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090225, merged=1624354, len=868
<6>[  367.515472] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090261, merged=1624390, len=868
<6>[  367.515686] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090297, merged=1624426, len=868
<6>[  367.515716] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090333, merged=1624462, len=868
<6>[  367.515747] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090369, merged=1624498, len=868
<6>[  367.515777] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090405, merged=1624534, len=868
<6>[  367.515808] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090441, merged=1624570, len=868
<6>[  367.518310] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090477, merged=1624606, len=868
<6>[  367.518341] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090513, merged=1624642, len=868
<6>[  367.518371] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090549, merged=1624678, len=868
<6>[  367.518432] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090585, merged=1624714, len=868
<6>[  367.518463] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090621, merged=1624750, len=868
<6>[  367.521270] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090657, merged=1624786, len=868
<6>[  367.521301] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090693, merged=1624822, len=868
<6>[  367.521331] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090729, merged=1624858, len=868
<6>[  367.521392] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090765, merged=1624894, len=868
<6>[  367.521423] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090801, merged=1624930, len=868
<6>[  367.521545] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090837, merged=1624966, len=868
<6>[  367.521575] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090873, merged=1625002, len=868
<6>[  367.521606] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090909, merged=1625038, len=868
<6>[  367.521636] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090945, merged=1625074, len=868
<6>[  367.521697] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4090981, merged=1625110, len=868
<6>[  367.526855] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091017, merged=1625146, len=868
<6>[  367.526885] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091053, merged=1625182, len=868
<6>[  367.527130] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091089, merged=1625218, len=868
<6>[  367.527221] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091125, merged=1625254, len=868
<6>[  367.527252] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091161, merged=1625290, len=868
<6>[  367.527343] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091197, merged=1625326, len=868
<6>[  367.527374] C0 [WebViewCoreThre] [adafs-stat] on write old: staleness=4091233, merged=1625362, len=868
