<4>[  371.763916] C0 [  adafs_flusher] [adafs] No transaction flushed: l_begin=0, l_head=0, l_end=0
<6>[  462.458038] C1 [DataControllerH] [adafs-stat] on write old: staleness=1158210, merged=494736, len=247
<6>[  462.458068] C1 [DataControllerH] [adafs-stat] on write old: staleness=1161714, merged=498240, len=247
<6>[  462.458099] C1 [DataControllerH] [adafs-stat] on write new: staleness=1162306, merged=498240, len=248
<6>[  462.529083] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1162330, merged=498264, len=248
<6>[  462.529113] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1165810, merged=501744, len=248
<6>[  462.529113] C1 [   AsyncTask #4] [adafs-stat] on write new: staleness=1166426, merged=501744, len=249
<6>[  462.529144] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1166450, merged=501768, len=249
<6>[  462.529174] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1169906, merged=505224, len=249
<6>[  462.529174] C1 [   AsyncTask #4] [adafs-stat] on write new: staleness=1170546, merged=505224, len=250
<6>[  462.529205] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1170570, merged=505248, len=250
<6>[  462.529205] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1174002, merged=508680, len=250
<6>[  462.529235] C1 [   AsyncTask #4] [adafs-stat] on write new: staleness=1174666, merged=508680, len=251
<6>[  462.529266] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1174690, merged=508704, len=251
<6>[  462.529266] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1178098, merged=512112, len=251
<6>[  462.529296] C1 [   AsyncTask #4] [adafs-stat] on write new: staleness=1178786, merged=512112, len=252
<6>[  462.529296] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1178810, merged=512136, len=252
<6>[  462.529327] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1182194, merged=515520, len=252
<6>[  462.529327] C1 [   AsyncTask #4] [adafs-stat] on write new: staleness=1182906, merged=515520, len=253
<6>[  462.529357] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1182930, merged=515544, len=253
<6>[  462.529388] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1186290, merged=518904, len=253
<6>[  462.529388] C1 [   AsyncTask #4] [adafs-stat] on write new: staleness=1187026, merged=518904, len=254
<6>[  462.529418] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1187050, merged=518928, len=254
<6>[  462.529418] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1190386, merged=522264, len=254
<6>[  462.529449] C1 [   AsyncTask #4] [adafs-stat] on write new: staleness=1191146, merged=522264, len=255
<6>[  462.529449] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1191170, merged=522288, len=255
<6>[  462.529479] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1194482, merged=525600, len=255
<6>[  462.529479] C1 [   AsyncTask #4] [adafs-stat] on write new: staleness=1195266, merged=525600, len=256
<6>[  462.529510] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1195290, merged=525624, len=256
<6>[  462.529541] C1 [   AsyncTask #4] [adafs-stat] on write old: staleness=1198578, merged=528912, len=256
<6>[  462.529541] C1 [   AsyncTask #4] [adafs-stat] on write new: staleness=1199386, merged=528912, len=257
<6>[  462.713592] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1199898, merged=529424, len=257
<6>[  462.713653] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1199934, merged=529460, len=257
<6>[  462.713745] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1199970, merged=529496, len=257
<6>[  462.713775] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1200006, merged=529532, len=257
<6>[  462.738189] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1200518, merged=530044, len=257
<6>[  462.738281] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1201076, merged=530044, len=258
<6>[  462.738342] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1201588, merged=530556, len=258
<6>[  462.738403] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1204483, merged=530556, len=259
<6>[  462.738464] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1204519, merged=530592, len=259
<6>[  462.893463] C1 [BackgroundHandl] [adafs-stat] on write new: staleness=1208615, merged=530592, len=260
<6>[  462.893524] C1 [BackgroundHandl] [adafs-stat] on write new: staleness=1209031, merged=530592, len=261
<6>[  462.893676] C1 [BackgroundHandl] [adafs-stat] on evict page: staleness=1209032, merged=531548, len=260
<6>[  462.893676] C1 [BackgroundHandl] [adafs-stat] on evict page: staleness=1209033, merged=535644, len=259
<6>[  463.182159] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1213129, merged=535644, len=260
<6>[  463.182220] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1213649, merged=535644, len=261
<6>[  463.182250] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1213653, merged=535648, len=261
<6>[  463.182281] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1217225, merged=539220, len=261
<6>[  463.182312] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1217749, merged=539220, len=262
<6>[  463.182342] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1217753, merged=539224, len=262
<6>[  463.182495] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1217757, merged=539228, len=262
<6>[  463.182525] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1221321, merged=542792, len=262
<6>[  463.182556] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1221853, merged=542792, len=263
<6>[  463.182586] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1221857, merged=542796, len=263
<6>[  463.182617] C1 [WebViewCoreThre] [adafs] adafs_sync_file_cut at ext4_sync_file
<6>[  463.194580] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1225953, merged=546892, len=263
<6>[  463.194610] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1230049, merged=550988, len=263
<6>[  463.194641] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1234145, merged=555084, len=263
<6>[  463.194671] C1 [WebViewCoreThre] [adafs] adafs_sync_file_cut at ext4_sync_file
<6>[  463.194763] C1 [WebViewCoreThre] [adafs-stat] on evict page: staleness=1234146, merged=555620, len=262
<6>[  463.194763] C1 [WebViewCoreThre] [adafs-stat] on evict page: staleness=1234147, merged=559716, len=261
<6>[  463.194793] C1 [WebViewCoreThre] [adafs-stat] on evict page: staleness=1234148, merged=563812, len=260
<6>[  463.194793] C1 [WebViewCoreThre] [adafs-stat] on evict page: staleness=1234149, merged=567908, len=259
<6>[  463.494049] C1 [BackgroundHandl] [adafs-stat] on write new: staleness=1238245, merged=567908, len=260
<6>[  463.494171] C1 [BackgroundHandl] [adafs-stat] on write new: staleness=1238661, merged=567908, len=261
<6>[  463.494628] C1 [BackgroundHandl] [adafs-stat] on evict page: staleness=1238662, merged=568324, len=260
<6>[  463.494689] C1 [BackgroundHandl] [adafs-stat] on evict page: staleness=1238663, merged=572420, len=259
<6>[  463.554351] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1238687, merged=572444, len=259
<6>[  463.554382] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1241951, merged=575708, len=259
<6>[  463.554412] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1242783, merged=575708, len=260
<6>[  463.554412] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1242807, merged=575732, len=260
<6>[  463.554443] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1246047, merged=578972, len=260
<6>[  463.554473] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1246903, merged=578972, len=261
<6>[  463.554504] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1246927, merged=578996, len=261
<6>[  463.554504] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1250143, merged=582212, len=261
<6>[  463.554534] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1251023, merged=582212, len=262
<6>[  463.554565] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1251047, merged=582236, len=262
<6>[  463.554595] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1254239, merged=585428, len=262
<6>[  463.554595] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1255143, merged=585428, len=263
<6>[  463.554626] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1255167, merged=585452, len=263
<6>[  463.554656] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1258335, merged=588620, len=263
<6>[  463.554656] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1259263, merged=588620, len=264
<6>[  463.554687] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1259287, merged=588644, len=264
<6>[  463.554718] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1262431, merged=591788, len=264
<6>[  463.554748] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1263383, merged=591788, len=265
<6>[  463.554779] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1263407, merged=591812, len=265
<6>[  463.554779] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1266527, merged=594932, len=265
<6>[  463.554809] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1267503, merged=594932, len=266
<6>[  463.554840] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1267527, merged=594956, len=266
<6>[  463.554870] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1270623, merged=598052, len=266
<6>[  463.554870] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1271623, merged=598052, len=267
<6>[  463.554901] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1271647, merged=598076, len=267
<6>[  463.554931] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1274719, merged=601148, len=267
<6>[  463.554931] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1275743, merged=601148, len=268
<6>[  463.554962] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1275767, merged=601172, len=268
<6>[  463.554992] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1278815, merged=604220, len=268
<6>[  463.555023] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1279863, merged=604220, len=269
<6>[  463.555053] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1279887, merged=604244, len=269
<6>[  463.555053] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1282911, merged=607268, len=269
<6>[  463.555084] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1283983, merged=607268, len=270
<6>[  463.555114] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1284007, merged=607292, len=270
<6>[  463.555145] C0 [   AsyncTask #5] [adafs-stat] on write old: staleness=1287007, merged=610292, len=270
<6>[  463.555145] C0 [   AsyncTask #5] [adafs-stat] on write new: staleness=1288103, merged=610292, len=271
<6>[  467.002258] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1288871, merged=611060, len=271
<6>[  467.002319] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1288907, merged=611096, len=271
<6>[  467.002441] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1288943, merged=611132, len=271
<6>[  467.002502] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1288979, merged=611168, len=271
<6>[  467.121856] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1289747, merged=611936, len=271
<6>[  467.122009] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1289953, merged=612142, len=271
<6>[  467.122161] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1290721, merged=612910, len=271
<6>[  467.122375] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1294817, merged=612910, len=272
<6>[  467.122497] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1298913, merged=612910, len=273
<6>[  467.122589] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1303009, merged=612910, len=274
<6>[  467.122711] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1303100, merged=612910, len=275
<6>[  467.122863] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1303136, merged=612946, len=275
<6>[  467.135009] C1 [DataControllerH] [adafs-stat] on write old: staleness=1303160, merged=612970, len=275
<6>[  467.135040] C1 [DataControllerH] [adafs-stat] on write old: staleness=1306136, merged=615946, len=275
<6>[  467.135040] C1 [DataControllerH] [adafs-stat] on write new: staleness=1307256, merged=615946, len=276
<6>[  467.135070] C1 [DataControllerH] [adafs-stat] on write old: staleness=1307280, merged=615970, len=276
<6>[  467.135101] C1 [DataControllerH] [adafs-stat] on write old: staleness=1310232, merged=618922, len=276
<6>[  467.135131] C1 [DataControllerH] [adafs-stat] on write new: staleness=1311376, merged=618922, len=277
<6>[  467.147674] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1311632, merged=619178, len=277
<6>[  467.147735] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1311668, merged=619214, len=277
<6>[  467.147827] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1311704, merged=619250, len=277
<6>[  467.147857] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1311740, merged=619286, len=277
<6>[  467.153717] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1311996, merged=619542, len=277
<6>[  467.153747] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312032, merged=619578, len=277
<6>[  467.153869] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312068, merged=619614, len=277
<6>[  467.153930] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312104, merged=619650, len=277
<6>[  467.156433] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312140, merged=619686, len=277
<6>[  467.156463] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312176, merged=619722, len=277
<6>[  467.156524] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312212, merged=619758, len=277
<6>[  467.156585] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312248, merged=619794, len=277
<6>[  467.156646] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312284, merged=619830, len=277
<6>[  467.162078] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312540, merged=620086, len=277
<6>[  467.162139] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1312922, merged=620468, len=277
<6>[  467.162200] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1313178, merged=620724, len=277
<6>[  467.162261] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1317274, merged=620724, len=278
<6>[  467.162292] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1320453, merged=620724, len=279
<6>[  467.162353] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1320489, merged=620760, len=279
<6>[  467.170837] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1320525, merged=620796, len=279
<6>[  467.170898] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1320561, merged=620832, len=279
<6>[  467.170928] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1320597, merged=620868, len=279
<6>[  467.170989] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1320633, merged=620904, len=279
<6>[  467.171051] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1320669, merged=620940, len=279
<6>[  467.174530] C1 [DataControllerH] [adafs-stat] on write old: staleness=1320693, merged=620964, len=279
<6>[  467.174560] C1 [DataControllerH] [adafs-stat] on write old: staleness=1323621, merged=623892, len=279
<6>[  467.174560] C1 [DataControllerH] [adafs-stat] on write new: staleness=1324789, merged=623892, len=280
<6>[  467.179931] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1325045, merged=624148, len=280
<6>[  467.179962] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1325435, merged=624538, len=280
<6>[  467.180023] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1325691, merged=624794, len=280
<6>[  467.180084] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1329787, merged=624794, len=281
<6>[  467.180145] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1333883, merged=624794, len=282
<6>[  467.180175] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1337979, merged=624794, len=283
<6>[  467.180206] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1341299, merged=624794, len=284
<6>[  467.180267] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1341335, merged=624830, len=284
<6>[  467.213226] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1341847, merged=625342, len=284
<6>[  467.213287] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1341883, merged=625378, len=284
<6>[  467.213348] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1341919, merged=625414, len=284
<6>[  467.213378] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1341955, merged=625450, len=284
<6>[  467.250061] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1342467, merged=625962, len=284
<6>[  467.250091] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1342937, merged=626432, len=284
<6>[  467.250152] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1343449, merged=626944, len=284
<6>[  467.250213] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1347545, merged=626944, len=285
<6>[  467.250244] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1351641, merged=626944, len=286
<6>[  467.250274] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1355737, merged=626944, len=287
<6>[  467.250305] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1357631, merged=626944, len=288
<6>[  467.250366] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1357667, merged=626980, len=288
<6>[  467.267883] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1357923, merged=627236, len=288
<6>[  467.267944] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1357959, merged=627272, len=288
<6>[  467.268005] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1357995, merged=627308, len=288
<6>[  467.268066] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1358031, merged=627344, len=288
<6>[  467.269348] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1358287, merged=627600, len=288
<6>[  467.269409] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1358323, merged=627636, len=288
<6>[  467.269470] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1358359, merged=627672, len=288
<6>[  467.269500] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1358395, merged=627708, len=288
<6>[  467.270324] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1358651, merged=627708, len=289
<6>[  467.270385] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1358687, merged=627744, len=289
<6>[  467.270446] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1358723, merged=627780, len=289
<6>[  467.270477] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1358759, merged=627816, len=289
<6>[  467.271759] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1359015, merged=628072, len=289
<6>[  467.271820] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1359051, merged=628108, len=289
<6>[  467.271850] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1359087, merged=628144, len=289
<6>[  467.272552] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1359123, merged=628180, len=289
<6>[  467.272674] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1359379, merged=628436, len=289
<6>[  467.272705] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1359415, merged=628472, len=289
<6>[  467.272766] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1359451, merged=628508, len=289
<6>[  467.272796] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1359487, merged=628544, len=289
<6>[  467.275787] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1359999, merged=629056, len=289
<6>[  467.275817] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1360035, merged=629092, len=289
<6>[  467.275909] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1360071, merged=629128, len=289
<6>[  467.275939] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1360107, merged=629164, len=289
<6>[  467.278289] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1360619, merged=629676, len=289
<6>[  467.278350] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1360655, merged=629712, len=289
<6>[  467.278411] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1360691, merged=629748, len=289
<6>[  467.278442] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1360727, merged=629784, len=289
<6>[  467.279083] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1361239, merged=630296, len=289
<6>[  467.279113] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1361275, merged=630332, len=289
<6>[  467.279174] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1361311, merged=630368, len=289
<6>[  467.279235] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1361347, merged=630404, len=289
<6>[  467.279663] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1361859, merged=630916, len=289
<6>[  467.279693] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1361895, merged=630952, len=289
<6>[  467.281311] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1361931, merged=630988, len=289
<6>[  467.281372] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1361967, merged=631024, len=289
<6>[  467.282592] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1362479, merged=631536, len=289
<6>[  467.282653] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1362515, merged=631572, len=289
<6>[  467.282714] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1362551, merged=631608, len=289
<6>[  467.282745] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1362587, merged=631644, len=289
<6>[  467.282806] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363099, merged=632156, len=289
<6>[  467.282836] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363135, merged=632192, len=289
<6>[  467.282928] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363171, merged=632228, len=289
<6>[  467.282958] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363207, merged=632264, len=289
<6>[  467.284027] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363243, merged=632300, len=289
<6>[  467.284057] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363279, merged=632336, len=289
<6>[  467.284088] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363315, merged=632372, len=289
<6>[  467.284149] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363351, merged=632408, len=289
<6>[  467.284179] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363387, merged=632444, len=289
<6>[  467.284301] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363423, merged=632480, len=289
<6>[  467.284332] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363459, merged=632516, len=289
<6>[  467.284362] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363495, merged=632552, len=289
<6>[  467.284393] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363531, merged=632588, len=289
<6>[  467.284423] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363567, merged=632624, len=289
<6>[  467.285247] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363603, merged=632660, len=289
<6>[  467.285278] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363639, merged=632696, len=289
<6>[  467.285308] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363675, merged=632732, len=289
<6>[  467.285369] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363711, merged=632768, len=289
<6>[  467.285400] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363747, merged=632804, len=289
<6>[  467.285491] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363783, merged=632840, len=289
<6>[  467.285522] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363819, merged=632876, len=289
<6>[  467.285552] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363855, merged=632912, len=289
<6>[  467.285583] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363891, merged=632948, len=289
<6>[  467.285644] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363927, merged=632984, len=289
<6>[  467.285736] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363963, merged=633020, len=289
<6>[  467.285766] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1363999, merged=633056, len=289
<6>[  467.285797] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364035, merged=633092, len=289
<6>[  467.285858] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364071, merged=633128, len=289
<6>[  467.285888] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364107, merged=633164, len=289
<6>[  467.285980] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364143, merged=633200, len=289
<6>[  467.286010] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364179, merged=633236, len=289
<6>[  467.286041] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364215, merged=633272, len=289
<6>[  467.286071] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364251, merged=633308, len=289
<6>[  467.286102] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364287, merged=633344, len=289
<6>[  467.286407] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364323, merged=633380, len=289
<6>[  467.286437] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364359, merged=633416, len=289
<6>[  467.286468] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364395, merged=633452, len=289
<6>[  467.286499] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364431, merged=633488, len=289
<6>[  467.286529] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364467, merged=633524, len=289
<6>[  467.286865] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364503, merged=633560, len=289
<6>[  467.286895] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364539, merged=633596, len=289
<6>[  467.286926] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364575, merged=633632, len=289
<6>[  467.286956] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364611, merged=633668, len=289
<6>[  467.286987] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364647, merged=633704, len=289
<6>[  467.287445] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1364903, merged=633960, len=289
<6>[  467.287506] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1365221, merged=633960, len=290
<6>[  467.290252] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1365477, merged=634216, len=290
<6>[  467.290313] C1 [WebViewCoreThre] [adafs-stat] on write new: staleness=1368406, merged=634216, len=291
<6>[  467.290344] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1368442, merged=634252, len=291
<6>[  467.290435] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1368698, merged=634508, len=291
<6>[  467.290496] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369016, merged=634826, len=291
<6>[  467.290527] C1 [WebViewCoreThre] [adafs-stat] on write old: staleness=1369272, merged=635082, len=291
